"bill_id","status","title","link_id","proposer_type","proposed_date","decision_date","decision_result","has_summaries","status_detail"
"1900137","1","국가재정법 일부개정법률안(이주영의원 등 18인)","PRC_I1S2P0I6C1Y4W1P4H1X6T4B3H7R9H2","의원","2012-06-14","","","1","소관위심사"
"1900138","1","국회법 일부개정법률안(심재철의원 등 13인)","PRC_K1Y2I0N6D1I4C1B4T2A8I5C6C3I8T7","의원","2012-06-14","","","1","소관위심사"
"1900139","1","국고금 관리법 일부개정법률안(이주영의원 등 18인)","PRC_U1I2R0N6Z1J4T1H5C0Q8Y2H5T2F0L9","의원","2012-06-14","","","1","소관위심사"
"1900140","1","액화천연가스 인수기지 주변지역 지원에 관한 법률안(이재영의원 등 10인)","PRC_R1K2P0W6E1E4M1C5W3G8T2K4V8A6E6","의원","2012-06-14","","","1","소관위심사"
"1900141","1","악성프로그램 확산방지 등에 관한 법률안(한선교의원 등 10인)","PRC_X1A2M0K6C1R4F1S6M0H1H5V6E6L7Y3","의원","2012-06-14","","","1","소관위접수"
"1900142","2","경력단절여성등의 경제활동 촉진법 일부개정법률안(이재영의원 등 14인)","PRC_A1U2O0U6X1D4O1W6S1Z0L2P6O8X5H3","의원","2012-06-14","2013-04-14","폐기","1","본회의불부의"
"1900143","1","장애인특별위원회 구성결의안(최동익의원 등 19인)","PRC_V1C2T0Z6A1J4B1T6D5R3H3C8R0Z7R6","의원","2012-06-14","","","0","소관위접수"
"1900144","2","농어업인 삶의 질 향상 및 농어촌지역 개발촉진에 관한 특별법 일부개정법률안(박덕흠...","PRC_W1C2L0G6Q1S4R1O8A2K2F1K4M2C0X9","의원","2012-06-14","2013-05-07","수정가결","1","본회의의결"
"1900145","1","남북관계 발전에 관한 법률 일부개정법률안(박홍근의원 등 13인)","PRC_Z1Z2Q0Q6M1M5M0R9I2Z4H3R7H4C6S2","의원","2012-06-15","","","1","소관위심사"
"1900146","1","원자력안전법 일부개정법률안(이윤석의원 등 11인)","PRC_P1D2S0X6Z1D5R0Y9B3V6V5S2J0K4V9","의원","2012-06-15","","","1","소관위접수"
"1900147","2","대법관(고영한) 임명동의안","PRC_S1N2R0B6O1D5W1K0V0K0O3W6Q0S0C8","정부","2012-06-15","2012-08-01","원안가결","0","본회의의결"
"1900148","2","대법관(김병화) 임명동의안","PRC_T1O2L0I6O1E5N1F0X0L1C2I2Q9L0Y1","정부","2012-06-15","2012-07-30","철회","0",""
"1900149","2","대법관(김신) 임명동의안","PRC_M1S2U0L6V1Q5W1O0W0A2W1M0A2Y8F0","정부","2012-06-15","2012-08-01","원안가결","0","본회의의결"
"1900150","2","대법관(김창석) 임명동의안","PRC_Q1Z2Y0X6M1A5P1M0O0J2U4Z9P5P1L3","정부","2012-06-15","2012-08-01","원안가결","0","본회의의결"
"1900151","1","연금제도개선특별위원회 구성결의안(이낙연의원 등 16인)","PRC_W1B2X0H6K1Q5P1X3B1W7I2U4R4V2K6","의원","2012-06-15","","","0","소관위접수"
"1900152","1","북한인권법안(황진하의원 등 20인)","PRC_Z1X2P0Z6I1A5R1N4A1G2S4U6R1F5K1","의원","2012-06-15","","","1","소관위심사"
"1900153","1","공적자금관리 특별법 일부개정법률안(정호준의원 등 14인)","PRC_P1M2M0B6V1X5X1Z4R1B5D2H8B4L6W1","의원","2012-06-15","","","1","소관위심사"
"1900154","1","국고금 관리법 일부개정법률안(정호준의원 등 14인)","PRC_Z1Y2B0B6N1U5H1D4A2T2H4A7Z8M5M9","의원","2012-06-15","","","1","소관위심사"
"1900155","1","감염병의 예방 및 관리에 관한 법률 일부개정법률안(김태원의원 등 12인)","PRC_B1I2E0X6K1L5R1T4K2Y2N2R7S4A7N8","의원","2012-06-15","","","1","소관위심사"
"1900156","1","노인장기요양보험법 일부개정법률안(이명수의원 등 10인)","PRC_U1T2X0R6S1S5B1C5F0R2F2S2S2L6D0","의원","2012-06-15","","","1","소관위심사"
"1900157","1","“6·15 남북공동선언 기념일” 및 “10·4 남북정상선언 기념일”의 국가기념일 지정 촉...","PRC_F1V2L0Y6N1R5Z1V5P0Z6X0Z2V6K0F1","의원","2012-06-15","","","0","소관위접수"
"1900158","1","세계유산의 보존·관리·활용에 관한 특별법안(남경필의원 등 18인)","PRC_W1V2F0C6N1X5S1I5C1O7M5H6G3A4P2","의원","2012-06-15","","","1","소관위접수"
"1900159","2","중소기업창업 지원법 일부개정법률안(김영환의원 등 14인)","PRC_U1G2U0Z6T1M5G1H5J5J0Q3G5H5O8C5","의원","2012-06-15","2012-08-01","수정가결","1","공포"
"1900160","1","전기통신사업법 일부개정법률안(이언주의원 등 10인)","PRC_R1S2L0T6Y1Y5W1G6F2Q6G0M0D8F6E7","의원","2012-06-15","","","1","소관위접수"
"1900161","1","독점규제 및 공정거래에 관한 법률 일부개정법률안(김재원의원 등 11인)","PRC_K1M2P0C6T1K5D1P7D4N4Q1C9X7Q1W8","의원","2012-06-15","","","1","소관위심사"
"1900162","1","공직선거법 일부개정법률안(박병석의원 등 11인)","PRC_V1S2J0I6L1B5Q1B8N3Q0C5B7K5O0H7","의원","2012-06-15","","","1","소관위심사"
"1900163","1","도로교통법 일부개정법률안(박병석의원 등 10인)","PRC_C1R2Y0F6X1E5C1O9A0E5B0V9B0S1G7","의원","2012-06-15","","","1","소관위심사"
"1900164","1","조세특례제한법 일부개정법률안(박병석의원 등 18인)","PRC_E1L2U0Y6Q1C5C1M9I0Q6D5T5S8V1R4","의원","2012-06-15","","","1","소관위심사"
"ZZ19004","1","민간인 불법사찰 및 증거인멸 사건 진상규명을 위한 국정조사 요구(박지원의원 등 127...","PRC_C1B2I0L6R1S5V1K1V1W9T4U3D3K4O1","의원","2012-06-15","","","0","접수"
"1900165","1","방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안(남경필의원 등 13인)","PRC_O1O2M0P6Y1A8J0W9Y5B5Q2E4R9D5E0","의원","2012-06-18","","","1","소관위접수"
"1900166","1","방송법 일부개정법률안(남경필의원 등 13인)","PRC_A1T2W0C6J1J8S1K0N0E0M2V6V9Z7R9","의원","2012-06-18","","","1","소관위접수"
"1900167","1","방송문화진흥회법 일부개정법률안(남경필의원 등 13인)","PRC_A1B2L0R6T1T8M1G0W0R8Q0N6X6N8F0","의원","2012-06-18","","","1","소관위접수"
"1900168","1","금융회사의 지배구조에 관한 법률안","ARC_I1H2I0Q6M1Q8D1Q0Z4Q5Z2H6M5Z3R4","정부","2012-06-18","","","1","소관위심사"
"1900169","1","청년고용촉진 특별법 일부개정법률안(김태원의원 등 10인)","PRC_V1X2V0I6D1M8Q1T3U1G5N1U8F2V5J2","의원","2012-06-18","","","1","소관위심사"
"1900170","1","공직선거법 일부개정법률안(정희수의원 등 15인)","PRC_S1R2D0A6O1H8M1Q3V4H6P5Z7Q0R7X3","의원","2012-06-18","","","1","소관위심사"
"1900171","1","감찰기관의 정보수집 제한에 관한 법률안(진영의원 등 22인)","PRC_P1M2X0B6B1D8Y1G3U5V2J3M1G9B4J7","의원","2012-06-18","","","1","소관위심사"
"1900172","1","은행법 일부개정법률안(김기식의원 등 30인)","PRC_H1P2V0X6V1T8B1H4N2T0Z3U8T1G7J2","의원","2012-06-18","","","1","소관위심사"
"1900173","1","금융지주회사법 일부개정법률안(김기식의원 등 30인)","PRC_Y1B2G0K6E1W8R1Z4R2O2L0B0P4I5X5","의원","2012-06-18","","","1","소관위심사"
"1900174","1","전직대통령 예우에 관한 법률 일부개정법률안(박홍근의원 등 11인)","PRC_S1L2A0V6I1H8D1D4V4J4M3N9I1E6Y2","의원","2012-06-18","","","1","소관위심사"
"1900175","2","산업재해보상보험법 일부개정법률안(김우남의원 등 12인)","PRC_V1A2D0N6P1P8R1U4R5P1Y2T7L2F3T1","의원","2012-06-18","2012-11-22","대안반영폐기","1","대안반영폐기"
"1900176","1","집합건물의 소유 및 관리에 관한 법률 일부개정법률안(진영의원 등 10인)","PRC_I1Y2B0Z6W1E8Q1X6E2C9L2Y5R2H6U1","의원","2012-06-18","","","1","소관위심사"
"1900177","1","방송법 일부개정법률안(한선교의원 등 10인)","PRC_L1D2W0M6M1E8G1X7S3Y4Z0D0I5Q2R5","의원","2012-06-18","","","1","소관위접수"
"1900178","1","특정고위공직자에 대한 추징 특례법안(김동철의원 등 15인)","PRC_L1C2F0V6T1T8U1H7K4Z5Y2U0U4G4G8","의원","2012-06-18","","","1","소관위접수"
"1900179","2","조세특례제한법 일부개정법률안(김우남의원 등 11인)","PRC_L1M2J0H6K1S9A0Y9J1Z6W1K8H0I4C3","의원","2012-06-19","2013-01-01","대안반영폐기","1","대안반영폐기"
"1900180","1","수도권 계획 관리에 관한 법률안(이재영의원 등 10인)","PRC_I1C2D0W6N1B9G0P9E3C2D4E1R4Y2M4","의원","2012-06-19","","","1","소관위심사"
"1900181","1","농어촌구조개선특별회계법 일부개정법률안(이한성의원 등 13인)","PRC_D1R2J0N6N1L9B1V0P4E0G1X2H3A1A0","의원","2012-06-19","","","1","소관위심사"
"1900182","1","축산법 일부개정법률안(이한성의원 등 13인)","PRC_Q1S2V0D6X1K9B1O0Q4H2R0G7V3F0S1","의원","2012-06-19","","","1","소관위심사"
"1900183","1","지역문화진흥법안(이병석의원 등 13인)","PRC_R1X2R0Y6C1X9O1B1R1C2G4X6U6F1T1","의원","2012-06-19","","","1","소관위접수"
"1900184","1","통영의 딸 신숙자 모녀 생사확인 및 송환 촉구 결의안(이군현의원 등 26인)","PRC_L1B2Q0G6Y1E9Y1T1Z2I0X1N1L3V5S3","의원","2012-06-19","","","0","소관위심사"
"1900185","1","한국우주소년단 육성에 관한 법률안(서상기의원 등 11인)","PRC_S1U2X0J6L1H9A1I1K4V4D2Q4L0H5A4","의원","2012-06-19","","","1","소관위접수"
"1900186","1","사회기반시설에 대한 민간투자법 일부개정법률안(서상기의원 등 12인)","PRC_X1P2D0S6R1G9N1U1U4V7X2T4W9D4B8","의원","2012-06-19","","","1","소관위심사"
"1900187","1","도로교통법 일부개정법률안(김태원의원 등 13인)","PRC_X1N2B0D6S1E9U1C1U4H8G0J5H2Q4I9","의원","2012-06-19","","","1","소관위심사"
"1900188","1","소득세법 일부개정법률안(서상기의원 등 13인)","PRC_Q1W2E0L6H1F9R1E1B4J9S2O5H9F4D2","의원","2012-06-19","","","1","소관위심사"
"1900189","1","고등교육법 일부개정법률안(서상기의원 등 11인)","PRC_F1J2X0K6E1U9F1X1T5N1D0J9W6N2Z0","의원","2012-06-19","","","1","소관위심사"
"1900190","1","조세특례제한법 일부개정법률안(서상기의원 등 11인)","PRC_R1Q2C0T6D1P9N1U3G1O6Q3U7Z5P3D5","의원","2012-06-19","","","1","소관위심사"
"1900191","1","전기통신사업법 일부개정법률안(김경협의원 등 13인)","PRC_F1K2I0C6M1P9U1U3E4N6T4R2O4A6P1","의원","2012-06-19","","","1","소관위접수"
"1900192","1","자유무역협정 체결에 따른 농어업인 등의 지원에 관한 특별법 일부개정법률안(황영철...","PRC_B1G2N0E6X1L9S1F4B1S8E3V0E4P1Q5","의원","2012-06-19","","","1","소관위심사"
"1900193","1","초·중등교육법 일부개정법률안(이군현의원 등 11인)","PRC_W1M2C0O6O1C9F1Z5G0F1E4M6A6F6S9","의원","2012-06-19","","","1","소관위심사"
"1900194","1","고등교육법 일부개정법률안(이재영의원 등 11인)","PRC_V1L2M0N6U1E9J1Y5U0T6T3P3X3N8F2","의원","2012-06-19","","","1","소관위심사"
"1900195","1","고등교육법 일부개정법률안(홍지만의원 등 10인)","PRC_E1C2J0N6L1I9J1L5Q1N1G2E8J8M1K3","의원","2012-06-19","","","1","소관위심사"
"1900196","2","조세특례제한법 일부개정법률안(전병헌의원 등 11인)","PRC_K1D2V0Q6T1R9T1P5I4Z5X1J9E7M8Q8","의원","2012-06-19","2013-01-01","대안반영폐기","1","대안반영폐기"
"1900197","1","도로교통법 일부개정법률안(전병헌의원 등 10인)","PRC_N1C2S0R6P1W9H1O5M4S9N1H3E1G5D4","의원","2012-06-19","","","1","소관위심사"
"1900198","1","대한민국 국가상징에 관한 법률안(김정록의원 등 10인)","PRC_P1G2M0L6N1M9L1N5O5A1C4S5L9A0W9","의원","2012-06-19","","","1","소관위심사"
"1900199","1","특정경제범죄 가중처벌 등에 관한 법률 일부개정법률안(민병두의원 등 22인)","PRC_N1O2V0C6J1L9N1I6E1V2R0I7T7O2E3","의원","2012-06-19","","","1","소관위접수"
"1900200","2","상속세 및 증여세법 일부개정법률안(민병두의원 등 22인)","PRC_D1F2T0U6K1O9Q1P6S2J1Y1R5V3Z4D9","의원","2012-06-19","2013-01-01","대안반영폐기","1","대안반영폐기"
"1900201","1","상법 일부개정법률안(민병두의원 등 23인)","PRC_Y1H2C0N6L1T9P1W6N3Z2C3B3U8T7H0","의원","2012-06-19","","","1","소관위심사"
"1900202","1","독점규제 및 공정거래에 관한 법률 일부개정법률안(민병두의원 등 22인)","PRC_U1E2T0E6D1P9K1E6R3H5H1R1Z5C8M6","의원","2012-06-19","","","1","소관위심사"
"1900203","1","고등교육법 일부개정법률안(홍일표의원 등 10인)","PRC_U1N2F0L6T1L9D1B7N1X1Z5Y0N9G9O8","의원","2012-06-19","","","1","소관위심사"
"1900204","1","가맹사업거래의 공정화에 관한 법률 일부개정법률안(이만우의원 등 12인)","PRC_Z1I2Z0Q6J1W9E1R7T2G0I4U5U0O1G1","의원","2012-06-19","","","1","소관위심사"
"1900205","2","한국장학재단 설립 등에 관한 법률 일부개정법률안(장병완의원 등 10인)","PRC_R1Z2A0Q6D1E9G1Z7B5B1A3O0W4D0J9","의원","2012-06-19","2013-04-30","대안반영폐기","1","대안반영폐기"
"1900206","2","취업 후 학자금 상환 특별법 일부개정법률안(장병완의원 등 10인)","PRC_I1Y2K0D6T1I9M1R7O5B2P3P6X2U5A5","의원","2012-06-19","2013-04-30","대안반영폐기","1","대안반영폐기"
"1900207","1","국가보훈복지법안(송광호의원 등 14인)","PRC_X1P2J0K6H2U0W1N1R3V5Z1M0A2E9U7","의원","2012-06-20","","","1","소관위심사"
"1900208","2","지역특화발전특구에 대한 규제특례법 일부개정법률안(조정식의원 등 10인)","PRC_Z1A2H0B6M2J0E1E3S0J5E4S8Y4U8I2","의원","2012-06-20","2013-02-26","수정가결","1","공포"
"1900209","1","소기업 및 소상공인 지원을 위한 특별조치법 일부개정법률안(조정식의원 등 12인)","PRC_T1V2W0Q6L2N0K1J3Y0M7E3O8Q4I8Z9","의원","2012-06-20","","","1","소관위심사"
"1900210","1","산업입지 및 개발에 관한 법률 일부개정법률안(조정식의원 등 12인)","PRC_M1H2Z0A6Z2U0D1A3F0E9V1M1V9H2T2","의원","2012-06-20","","","1","소관위심사"
"1900211","1","대·중소기업 상생협력 촉진에 관한 법률 일부개정법률안(조정식의원 등 12인)","PRC_U1N2I0U6U2C0H1J3X1C0G1H4J2S9I1","의원","2012-06-20","","","1","소관위심사"
"1900212","1","경찰관직무집행법 일부개정법률안(조정식의원 등 14인)","PRC_C1B2H0P6K2R0G1O3J1F1L1T4Q6H7R1","의원","2012-06-20","","","1","소관위심사"
"1900213","1","국가균형발전 특별법 일부개정법률안(유승우의원 등 15인)","PRC_W1V2V0S6P2W0P1I4S3T1L0X7S8V6A2","의원","2012-06-20","","","1","소관위심사"
"1900214","1","대한민국헌정회 육성법 일부개정법률안(김광진의원 등 20인)","PRC_L1I2P0F6K2N0D1P4Q5U1N3V3G6S5W8","의원","2012-06-20","","","1","소관위심사"
"1900215","1","특정강력범죄의 처벌에 관한 특례법 일부개정법률안(신동우의원 등 10인)","PRC_V1T2W0D6T2G0D1D5T3J2I5Z3C2V8J2","의원","2012-06-20","","","1","소관위접수"
"1900216","2","고용보험법 일부개정법률안(신동우의원 등 10인)","PRC_Q1Q2E0D6B2C0O1I5F5J3K3Y1C6Z2L4","의원","2012-06-20","2013-02-26","수정가결","1","공포"
"1900217","1","영산강·섬진강수계 물관리 및 주민지원 등에 관한 법률 일부개정법률안(우윤근의원 등...","PRC_L1Z2V0O6S2X0G1D6A3G6J5T9J9M6V0","의원","2012-06-20","","","1","소관위심사"
"1900218","1","초·중등교육법 일부개정법률안(이재영의원 등 11인)","PRC_M1P2Z0H6F2P0J1C6F3J8A2F3R2U4L0","의원","2012-06-20","","","1","소관위심사"
"1900219","2","부가가치세법 일부개정법률안(우윤근의원 등 10인)","PRC_J1L2P0K6G2C0I1B6F3F9L0Q3R4X7A2","의원","2012-06-20","2013-01-01","대안반영폐기","1","대안반영폐기"
"1900220","2","학교급식법 일부개정법률안(이재영의원 등 11인)","PRC_I1V2B0C6V2Z0Q1V6H4J0O1Y5G3H8N3","의원","2012-06-20","2013-04-29","수정가결","1","공포"
"1900221","1","공직선거법 일부개정법률안(우윤근의원 등 15인)","PRC_Q1E2W0Y6K2Q0P1R6J5S1Y0C3H9D0L4","의원","2012-06-20","","","1","소관위심사"
"1900222","2","국가재정법 일부개정법률안(우윤근의원 등 14인)","PRC_F1R2Z0P6V2Y0V1D6S5N5A3X3Q9H7S1","의원","2012-06-20","2013-04-30","대안반영폐기","1","대안반영폐기"
"1900223","1","남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안(정의화의원 등 10인)","PRC_X1Z2D0K6W2K0N1C7B0W9H2E9U2Y0K1","의원","2012-06-20","","","1","소관위심사"
"1900224","1","약사법 일부개정법률안(이낙연의원 등 12인)","PRC_I1V2Z0H6X2V0N1I7F2O0C1L8G1M6F0","의원","2012-06-20","","","1","소관위심사"
"1900225","2","사회기반시설에 대한 민간투자법 일부개정법률안(우윤근의원 등 14인)","PRC_Y1Z2Q0W6Y2C0G1F7A2W1Y4E8N9Y5B6","의원","2012-06-20","2013-04-30","대안반영폐기","1","대안반영폐기"
"1900226","1","중소기업협동조합법 일부개정법률안(오제세의원 등 10인)","PRC_M1H2S0B6B2F0X1W7T2O7H1P8B2Y8J1","의원","2012-06-20","","","1","소관위심사"
"1900227","1","국민연금법 일부개정법률안(황영철의원 등 10인)","PRC_U1L2L0O6F2F1F0C9V3J5B2O2B4X9J2","의원","2012-06-21","","","1","소관위심사"
"1900228","1","담배사업법 일부개정법률안(김현의원 등 11인)","PRC_F1X2C0A6Z2X1R1G0D0F0G4T7C8O1L9","의원","2012-06-21","","","1","소관위심사"
"1900229","2","아동·청소년의 성보호에 관한 법률 일부개정법률안(전정희의원 등 19인)","PRC_R1Y2N0I6V2L1N1Q0N0O6U3E8L3V7P8","의원","2012-06-21","2012-11-22","대안반영폐기","1","대안반영폐기"
"1900230","1","남북협력기금법 일부개정법률안(김현의원 등 12인)","PRC_S1A2I0H6N2I1N1O0X2U3F2P9R6Y1T1","의원","2012-06-21","","","1","소관위심사"
"1900231","1","접경지역 지원 특별법 일부개정법률안(김현의원 등 12인)","PRC_K1O2I0T6E2Y1N1N0W2E7Q1Q6N3J2C7","의원","2012-06-21","","","1","소관위심사"
"1900232","2","하도급거래 공정화에 관한 법률 일부개정법률안(이상직의원 등 19인)","PRC_R1T2K0E6W2M1I1C1U3N3H0Y0L7L5T4","의원","2012-06-21","2013-04-30","대안반영폐기","1","대안반영폐기"
"1900233","2","2000년 이후 정부의 민간인 불법사찰 의혹사건 진상규명을 위한 특별검사의 임명 등에...","PRC_T1G2Y0Z6L2U1J1W2F4I9F5S7H7C3E8","의원","2012-06-21","2013-02-23","폐기","1","본회의불부의"
"1900234","2","도로교통법 일부개정법률안(김태원의원 등 10인)","PRC_F1K2C0I6I2F1L1K3A4Z3E3O4O6H7U1","의원","2012-06-21","2013-05-06","폐기","1","본회의불부의"
"1900235","1","국고금 관리법 일부개정법률안(주승용의원 등 12인)","PRC_D1C2H0R6D2M1C1L3U5W1A2Q3I8O7W3","의원","2012-06-21","","","1","소관위심사"
"1900236","1","경륜·경정법 일부개정법률안(주승용의원 등 11인)","PRC_X1G2A0Z6K2C1G1J3M5E2M5O3W2A6N8","의원","2012-06-21","","","1","소관위접수"
